dist,area
424.75563414123843,49845.0
444.4025168456269,50900.0
31.575306807693888,13623.0
75.57530680769389,18423.0
122.74521246797691,22757.0
149.9481534854478,23794.0
204.9481534854478,25369.0
232.75103103436348,25376.0
265.75103103436345,25376.0
335.3211395580678,25376.0
389.94714069305843,25924.0
438.94714069305843,28051.0
504.94714069305843,36583.0
552.1170463533415,42337.0
599.2869520136245,46160.0
644.2869520136245,46848.0
677.2869520136245,48278.0
693.2869520136245,49567.0
710.2869520136245,52482.0
758.0467677586627,55316.0
797.7078317887665,59425.0
842.7078317887665,60800.0
897.7078317887665,67751.0
944.8777374490495,71684.0
990.0551654413556,73462.0
45.60701700396552,16358.0
85.2680810340694,18021.0
129.26808103406938,19429.0
195.26808103406938,21541.0
262.2680810340694,23685.0
306.2680810340694,25098.0
328.2680810340694,26019.0
350.2680810340694,27698.0
397.4379866943524,36470.0
437.0990507244563,38484.0
459.0990507244563,39688.0
513.7250518594469,42207.0
560.8949575197299,46429.0
600.5560215498338,46723.0
627.7589625673046,47356.0
677.7589625673046,48956.0
743.7589625673046,51230.0
813.3290710910089,60363.0
852.2263717685623,62511.0
49.01020301937138,21860.0
95.82900266224988,23732.0
143.5888184072881,25182.0
209.5888184072881,27635.0
275.5888184072881,35297.0
338.35823771318894,39446.0
40.024992192379,13795.0
106.024992192379,25957.0
153.19489785266202,29890.0
193.41926857489955,33620.0
242.41926857489955,37888.0
292.41926857489955,41944.0
345.7578099872779,45738.0
38.2099463490856,12203.0
82.2099463490856,13476.0
148.2099463490856,15439.0
214.2099463490856,17620.0
242.0128238980013,18572.0
311.58293242170566,27745.0
351.24399645180955,32434.0
378.44693746928044,38337.0
425.26573711215894,42775.0
473.3697909953817,45557.0
517.3697909953817,48975.0
550.3697909953817,50120.0
599.3697909953817,54168.0
646.5396966556647,56757.0
712.5396966556647,59436.0
752.2007606857685,60397.0
807.2007606857685,61024.0
835.0036382346842,61710.0
879.0036382346842,63131.0
901.0036382346842,63825.0
968.9153456200828,66378.0
1038.4854541437871,69416.0
1112.4651810965138,78991.0
39.35733730830886,19638.0
79.01840133841273,22956.0
118.67946536851662,23149.0
173.30546650350726,23209.0
200.50840752097815,24624.0
266.50840752097815,30150.0
333.50840752097815,34324.0
388.5447591442462,36825.0
433.5447591442462,38181.0
460.7477001617171,41535.0
515.3737012967077,47875.0
570.3737012967077,52660.0
598.1765788456235,54482.0
642.1765788456235,59778.0
688.995378488502,63445.0
723.0100811918919,64669.0
38.948684188300895,20660.0
85.76748383117939,23455.0
132.9373894914624,26019.0
198.9373894914624,33524.0
237.264925284936,35396.0
41.10960958218893,19708.0
80.77067361229281,21728.0
127.58947325517131,23772.0
174.4082728980498,27037.0
241.4082728980498,31605.0
307.4082728980498,38222.0
362.4082728980498,42901.0
409.2270725409283,45961.0
456.0458721838068,49283.0
480.3769223049997,50941.0
42.42640687119285,11054.0
86.42640687119285,12462.0
152.42640687119285,14574.0
219.42640687119285,16718.0
285.42640687119285,18648.0
332.59631253147586,22866.0
386.308508539459,33272.0
425.9695725695629,38628.0
473.1394782298459,43854.0
512.8005422599498,48632.0
552.0051338277751,50789.0
13.341664064126334,11597.0
57.341664064126334,13056.0
101.34166406412633,13451.0
170.91177258783068,20377.0
219.91177258783068,26024.0
259.57283661793457,28709.0
299.23390064803846,33643.0
338.89496467814234,38782.0
378.55602870824623,43755.0
425.72593436852924,46080.0
465.3869983986331,48822.0
512.2057980415116,51356.0
559.0245976843901,54454.0
614.8278233976049,57187.0
680.8278233976049,61731.0
724.8278233976049,68849.0
768.8278233976049,72799.0
810.0588796537816,73976.0
48.010415536631214,23465.0
87.67147956673509,27094.0
127.33254359683897,27570.0
160.33254359683897,27853.0
199.99360762694286,29766.0
232.99360762694286,32734.0
265.9936076269429,33840.0
293.7964851758586,34721.0
340.6152848187371,36497.0
407.6152848187371,44762.0
456.6152848187371,45334.0
478.6152848187371,46133.0
533.6152848187371,47628.0
566.6152848187371,48684.0
621.2412859537278,50270.0
687.2412859537278,51412.0
720.2412859537278,53544.0
809.8682908127546,53617.0
865.6715165259694,53886.0
912.8414221862524,54153.0
956.8414221862524,56187.0
1005.8414221862524,62051.0
1045.6534806610412,64328.0
41.012193308819754,23265.0
87.83099295169825,27992.0
131.83099295169825,31698.0
178.64979259457675,37454.0
222.64979259457675,40958.0
267.64979259457675,41864.0
314.81969825485976,44308.0
380.81969825485976,46420.0
446.81969825485976,48537.0
512.8196982548598,55305.0
557.8196982548598,59076.0
51.62363799656123,15713.0
95.62363799656123,17121.0
161.62363799656123,19233.0
229.77787484211618,21366.0
296.77787484211615,24753.0
351.77787484211615,28735.0
417.77787484211615,31560.0
472.77787484211615,34615.0
512.43893887222,35293.0
566.1511348802031,35805.0
632.1511348802031,37917.0
649.1511348802031,38470.0
665.1511348802031,39063.0
682.1511348802031,39412.0
751.7212434039075,41955.0
825.5114866614006,49909.0
871.609208947865,53998.0
21.37755832643195,11533.0
68.19635796931045,12868.0
85.19635796931045,13491.0
118.19635796931045,15386.0
184.05226127341828,23089.0
231.22216693370132,29054.0
278.0409665765798,34615.0
322.0409665765798,38303.0
361.7020306066837,41333.0
411.7020306066837,47780.0
458.5208302495622,52487.0
498.1818942796661,53095.0
547.181894279666,53307.0
574.9847718285818,54973.0
618.9847718285818,56381.0
685.9847718285818,58525.0
753.8964792139803,61837.0
819.8964792139803,73345.0
859.5575432440842,77994.0
899.218607274188,79604.0
938.8796713042918,79604.0
1004.7355746083997,81494.0
1051.9054802686828,84544.0
47.80167361086848,13633.0
96.80167361086848,19549.0
146.80167361086848,23857.0
190.80167361086848,28468.0
237.62047325374698,31130.0
265.42335080266264,32146.0
320.42335080266264,33977.0
367.24215044554114,36681.0
414.06095008841964,40152.0
461.23085574870265,46393.0
508.9906714937409,50172.0
555.8094711366193,55373.0
588.8094711366193,58470.0
626.1457805418082,61164.0
38.48376280978771,16784.0
85.30256245266622,21542.0
135.30256245266622,23546.0
182.12136209554473,25531.0
248.12136209554473,30226.0
314.1213620955447,40363.0
361.88117784058295,45827.0
387.1991556429273,46465.0
36.05551275463989,15852.0
80.05551275463989,18028.0
124.05551275463989,20045.0
179.0555127546399,22014.0
246.96722014003848,30148.0
302.0035717633065,32345.0
381.3256998235143,37368.0
425.3256998235143,37934.0
491.3256998235143,40148.0
560.8958083472187,48766.0
604.8958083472187,52528.0
648.8958083472187,56107.0
683.4356404255598,57915.0
35.014282800023196,13056.0
79.0142828000232,14291.0
132.72647880800633,16740.0
187.35247994299698,24651.0
234.17127958587548,30019.0
284.1712795858755,34227.0
311.3742206033464,35377.0
339.97491989549656,39657.0
383.97491989549656,42892.0
427.97491989549656,45708.0
471.97491989549656,49147.0
515.9749198954966,54157.0
562.7937195383751,56470.0
582.8934707806168,56572.0
44.654227123532216,14388.0
66.65422712353222,15733.0
121.28022825852287,18995.0
174.99242426650602,26647.0
229.61842540149667,33439.0
262.61842540149667,36690.0
295.61842540149667,39119.0
335.27948943160055,41409.0
364.55405176820943,42090.0
27.730849247724095,12017.0
71.7308492477241,13362.0
126.7308492477241,13362.0
173.90075490800712,13362.0
206.90075490800712,13362.0
272.9007549080071,13362.0
312.561818938111,13362.0
339.7647599555819,14140.0
393.47695596356505,16080.0
459.47695596356505,23255.0
525.476955963565,27553.0
569.476955963565,28966.0
635.476955963565,33743.0
689.1891519715482,37533.0
736.0079516144267,40811.0
784.1120054976495,46030.0
839.1120054976495,51715.0
883.1120054976495,55553.0
938.1120054976495,60889.0
965.9148830465653,62189.0
1015.5636493957909,64926.0
45.221676218380054,18294.0
73.02455376729574,18294.0
139.02455376729574,18549.0
194.82777948051057,21182.0
235.0521502027481,21906.0
279.05215020274807,22624.0
323.05215020274807,26037.0
369.87094984562657,30014.0
397.6738273945423,35241.0
451.38602340252544,41188.0
500.58968180309563,44588.0
39.6232255123179,18766.0
83.6232255123179,21582.0
130.7931311726009,24516.0
178.55294691763913,27420.0
225.37174656051764,30844.0
272.54165222080064,31813.0
327.54165222080064,36096.0
367.20271625090453,37681.0
414.02151589378303,39555.0
480.02151589378303,41486.0
549.5916244174874,47819.0
596.6660336012467,52118.0
45.79301256742124,17615.0
94.79301256742124,23024.0
144.79301256742124,27083.0
188.79301256742124,28491.0
254.79301256742124,31091.0
329.4790219667726,40293.0
378.4790219667726,43302.0
425.6489276270556,43407.0
452.8518686445265,43407.0
520.7635760299252,43425.0
568.867629913148,44847.0
634.867629913148,46514.0
678.867629913148,46539.0
706.6705074620637,46539.0
794.6705074620637,46539.0
863.5544678592419,46539.0
929.4103711633497,46539.0
984.4103711633497,46539.0
1011.6133121808206,46539.0
1066.2393133158112,46539.0
1110.2393133158112,46539.0
1176.842616537198,46539.0
1223.6614161800765,46539.0
1263.885786902314,46539.0
1310.7045865451926,46539.0
1376.7045865451926,46539.0
1430.4167825531756,46539.0
1480.4167825531756,46539.0
1529.4167825531756,47368.0
1569.0778465832796,51504.0
1608.7389106133835,53138.0
1655.557710256262,54579.0
1699.557710256262,56543.0
1747.6617641394848,63053.0
1801.3739601474679,64086.0
1823.3739601474679,64692.0
1878.3739601474679,66395.0
1906.1768376963835,66419.0
1923.1768376963835,66838.0
1962.8379017264874,68733.0
2028.8379017264874,70845.0
2094.8379017264874,74369.0
2160.8379017264874,81408.0
2179.2226780373376,81907.0
45.12205669071391,19852.0
91.94085633359242,20837.0
158.54415955497927,27638.0
191.54415955497927,29571.0
238.36295919785778,34571.0
285.1817588407363,37333.0
332.3516645010193,38813.0
386.06386050900244,39268.0
432.88266015188094,39268.0
476.88266015188094,39268.0
524.052565812164,39755.0
570.8713654550425,41387.0
637.8713654550425,43531.0
703.8713654550425,45643.0
751.0412711153255,47034.0
778.8441486642412,47184.0
795.8441486642412,47649.0
850.4701497992319,49899.0
916.4701497992319,57849.0
949.2268285075503,59503.0
43.965895873961216,20976.0
87.96589587396122,26342.0
132.96589587396122,31879.0
180.13580153424425,34354.0
233.8479975422274,36128.0
281.6078132872656,37521.0
328.42661293014413,38912.0
372.42661293014413,39007.0
416.42661293014413,39557.0
438.42661293014413,41475.0
488.42661293014413,46134.0
542.1388089381272,52498.0
586.1388089381272,53906.0
652.1388089381272,54422.0
698.9576085810057,54422.0
742.9576085810057,55130.0
808.9576085810057,56484.0
853.9576085810057,56484.0
952.9576085810057,56484.0
1007.5836097159964,56912.0
1047.2446737461003,57706.0
1094.4145794063834,59149.0
1116.4145794063834,59877.0
1138.4145794063834,60571.0
1160.4145794063834,60736.0
1177.4145794063834,61127.0
1244.0178826277702,63589.0
1313.5879911514746,65668.0
1379.5879911514746,67878.0
1445.5879911514746,75689.0
1479.203463779418,77285.0
38.3275357934736,21522.0
77.98859982357749,25407.0
125.15850548386051,32200.0
165.38287620609805,35022.0
212.20167584897655,36434.0
278.20167584897655,39218.0
300.20167584897655,43558.0
366.8049790703634,48383.0
373.8760468822289,48904.0
35.22782990761707,16419.0
82.3977355679001,22753.0
129.5676412281831,27093.0
176.3864408710616,32347.0
221.3864408710616,39039.0
268.5563465313446,44351.0
308.2174105614485,46756.0
355.036210204327,48986.0
402.20611586461,54309.0
456.05776393595505,58499.0
44.04543109109048,14729.0
110.04543109109048,18395.0
183.83567434858355,30639.0
231.00558000886656,34688.0
275.00558000886656,35824.0
341.00558000886656,36526.0
406.86148331297437,36533.0
446.52254734307826,37897.0
479.52254734307826,39322.0
529.5225473430783,43373.0
578.9189034839922,49903.0
44.41846462902562,15709.0
91.58837028930864,18709.0
138.40716993218714,24761.0
185.57707559247018,30646.0
229.57707559247018,32918.0
274.5770755924702,35078.0
329.5770755924702,37254.0
395.5770755924702,41241.0
463.48878297786877,47933.0
478.2536060381022,48170.0
32.57299494980466,16703.0
77.57299494980467,19942.0
121.57299494980467,23876.0
165.57299494980467,29722.0
209.57299494980467,31906.0
243.1140146123015,34006.0
24.698178070456937,14957.0
71.51697771333544,16369.0
137.51697771333545,18481.0
204.51697771333545,20728.0
270.51697771333545,30348.0
317.68688337361846,34702.0
361.68688337361846,35567.0
416.3128845086091,39432.0
482.3128845086091,47181.0
505.5722912078351,48282.0
41.593268686170845,18488.0
81.25433271627472,22117.0
128.07313235915322,23509.0
194.07313235915322,25621.0
260.0731323591532,27747.0
327.0731323591532,30063.0
366.7341963892571,32124.0
446.05632444946485,42521.0
485.71738847956874,47373.0
532.5361881224472,49797.0
579.7060937827302,52987.0
645.7060937827302,57336.0
715.2762023064346,64205.0
753.012126834661,68087.0
45.0,16339.0
72.20294101747089,17238.0
126.82894215246154,22205.0
166.49000618256542,27553.0
199.49000618256542,30766.0
246.30880582544393,33608.0
296.3088058254439,39607.0
329.3088058254439,40960.0
368.9698698555478,40960.0
418.9698698555478,40969.0
458.6309338856517,41163.0
507.6309338856517,41189.0
554.8008395459348,41189.0
598.8008395459348,42010.0
645.6196391888133,43408.0
712.6196391888133,45160.0
756.6196391888133,47951.0
822.6196391888133,57999.0
869.4384388316918,63005.0
921.9931722055754,66873.0
45.044422518220834,13507.0
111.04442251822084,19460.0
177.04442251822084,24297.0
221.04442251822084,27113.0
266.0444225182208,30016.0
332.0444225182208,37069.0
379.2143281785038,44706.0
426.0331278213823,47277.0
465.6941918514862,47973.0
515.6941918514863,47973.0
555.3552558815901,47978.0
599.3552558815901,48045.0
665.958559102977,48045.0
713.12846476326,48045.0
768.12846476326,48045.0
815.8882805082982,48659.0
863.0581861685812,53083.0
902.719250198685,56365.0
942.3803142287888,61526.0
989.1991138716674,64425.0
1037.3031677548902,66162.0
1103.3031677548902,68739.0
1169.3031677548902,74227.0
1235.159071058998,77881.0
1271.5596205054007,78631.0
18.788294228055936,12324.0
58.44935825815982,13153.0
106.20917400319803,15087.0
174.36341084875298,19445.0
240.36341084875298,26977.0
287.1822104916315,28538.0
334.3521161519145,29986.0
381.5220218121975,30644.0
398.5220218121975,31176.0
438.1830858423014,33526.0
504.1830858423014,43167.0
533.2519695497987,44973.0
26.40075756488817,15047.0
73.57066322517119,20126.0
120.38946286804969,20320.0
164.3894628680497,21726.0
232.30117025344828,24312.0
287.3011702534483,30148.0
354.3011702534483,39218.0
399.65533213524253,42020.0
43.266615305567875,12240.0
98.26661530556788,12885.0
120.26661530556788,13228.0
142.26661530556788,13464.0
169.46955632303877,15673.0
235.46955632303877,17870.0
301.4695563230388,25568.0
356.4695563230388,27683.0
422.4695563230388,29832.0
489.4695563230388,37149.0
544.4695563230388,44564.0
591.6394619833218,50227.0
638.4582616262003,55458.0
644.2892135210456,55538.0
20.024984394500787,11188.0
42.02498439450079,11808.0
69.82786194341648,12807.0
135.82786194341648,14919.0
168.82786194341648,15975.0
184.82786194341648,16487.0
201.82786194341648,17036.0
267.82786194341645,23004.0
295.03080296088734,27385.0
339.03080296088734,32552.0
384.03080296088734,35866.0
438.656804095878,37197.0
508.2269126195823,39218.0
555.3968182798653,44343.0
599.3968182798653,46786.0
665.2527215839732,56635.0
712.0715212268517,61278.0
738.9043369568492,61809.0
28.635642126552707,15904.0
68.29670615665658,19702.0
107.95777018676046,22898.0
151.95777018676046,24507.0
217.95777018676046,32886.0
273.7609958999753,38180.0
301.56387344889094,39344.0
348.73377910917395,41007.0
414.73377910917395,45881.0
482.2097007405233,51260.0
46.95742752749558,18250.0
86.61849155759947,22452.0
135.61849155759947,22834.0
163.42136910651516,25414.0
232.9914776302195,34979.0
286.70367363820264,41252.0
326.36473766830653,45950.0
371.36473766830653,50101.0
418.53464332858954,55553.0
462.53464332858954,57266.0
509.35344297146804,62016.0
542.353442971468,64879.0
588.1573729338631,67834.0
33.94112549695428,18562.0
81.1110311572373,23593.0
126.1110311572373,27578.0
192.1110311572373,38279.0
231.56987047113503,40512.0
40.311288741492746,14364.0
89.31128874149275,15932.0
155.31128874149275,18051.0
224.8813972651971,23220.0
272.0513029254801,33347.0
321.0513029254801,39330.0
360.712366955584,42183.0
400.93673767782155,43809.0
452.41488838275654,47144.0
49.01020301937138,21016.0
95.82900266224988,26685.0
142.99890832253288,32030.0
186.99890832253288,34859.0
235.10296220575566,37754.0
281.92176184863416,40365.0
325.92176184863416,44076.0
369.92176184863416,48488.0
416.74056149151266,49116.0
456.40162552161655,49116.0
473.40162552161655,49116.0
495.40162552161655,49116.0
535.0626895517204,49116.0
602.974396937119,49116.0
646.974396937119,49116.0
701.974396937119,49116.0
748.7931965799975,49116.0
793.7931965799975,49116.0
859.6490998841053,50912.0
899.3101639142092,55259.0
938.971227944313,56262.0
985.7900275871915,57693.0
37.94733192202055,13929.0
81.94733192202055,18195.0
125.94733192202055,23204.0
172.76613156489907,30216.0
212.42719559500296,34962.0
245.42719559500296,36597.0
295.42719559500296,38197.0
361.42719559500296,38938.0
394.42719559500296,41279.0
463.5502742301448,49481.0
505.14354291631565,51598.0
44.68780594300866,21784.0
84.34886997311254,25879.0
128.34886997311253,30959.0
168.00993400321642,32610.0
201.00993400321642,33686.0
234.00993400321642,34028.0
267.0099340032164,36455.0
333.0099340032164,38868.0
399.0099340032164,48276.0
431.3982034846197,50555.0
45.967379738244816,16723.0
92.78617938112332,19480.0
147.41218051611398,21571.0
194.23098015899248,25123.0
238.23098015899248,30292.0
282.23098015899245,34532.0
321.89204418909634,35807.0
371.89204418909634,36756.0
425.6042401970795,43438.0
458.6042401970795,44791.0
498.2653042271834,44791.0
545.0841038700619,44791.0
595.0841038700619,44791.0
639.0841038700619,44791.0
683.0841038700619,45595.0
706.0841038700619,46331.0
772.0841038700619,48443.0
794.0841038700619,49176.0
816.0841038700619,49729.0
883.9958112554605,52296.0
953.5659197791648,55707.0
1019.5659197791648,63999.0
1049.979732430656,64869.0
39.698866482558415,12101.0
86.86877214284144,13876.0
155.02300898839638,16343.0
224.59311751210072,22213.0
290.44902081620853,33537.0
330.1100848463124,39296.0
377.2799905065954,44170.0
417.504361228833,44837.0
467.504361228833,47953.0
511.504361228833,51226.0
558.674266889116,58026.0
605.4930665319945,62517.0
652.311866174873,67627.0
664.5184217906067,67882.0
41.19465984809196,13150.0
85.19465984809196,14401.0
151.7979630694788,17268.0
167.7979630694788,18895.0
207.4590270995827,26936.0
255.56308098280547,29579.0
302.38188062568395,30991.0
349.20068026856245,32433.0
415.20068026856245,39316.0
481.20068026856245,45856.0
530.2006802685625,49342.0
549.0686425326757,50663.0
34.655446902326915,18572.0
78.65544690232691,20782.0
126.75950078554969,24412.0
181.75950078554968,28561.0
247.75950078554968,30118.0
313.7595007855497,32998.0
379.7595007855497,35764.0
434.3855019205403,40615.0
476.254344751457,42432.0
39.0,12525.0
78.66106403010389,17894.0
125.47986367298239,21043.0
180.10586480797303,27201.0
226.92466445085154,28593.0
293.92466445085154,31313.0
337.92466445085154,39835.0
377.5857284809554,45217.0
424.75563414123843,49845.0
444.4025168456269,50900.0
31.575306807693888,13623.0
75.57530680769389,18423.0
122.74521246797691,22757.0
149.9481534854478,23794.0
204.9481534854478,25369.0
232.75103103436348,25376.0
265.75103103436345,25376.0
335.3211395580678,25376.0
389.94714069305843,25924.0
438.94714069305843,28051.0
504.94714069305843,36583.0
552.1170463533415,42337.0
599.2869520136245,46160.0
644.2869520136245,46848.0
677.2869520136245,48278.0
693.2869520136245,49567.0
710.2869520136245,52482.0
758.0467677586627,55316.0
797.7078317887665,59425.0
842.7078317887665,60800.0
897.7078317887665,67751.0
944.8777374490495,71684.0
990.0551654413556,73462.0
45.60701700396552,16358.0
85.2680810340694,18021.0
129.26808103406938,19429.0
195.26808103406938,21541.0
262.2680810340694,23685.0
306.2680810340694,25098.0
328.2680810340694,26019.0
350.2680810340694,27698.0
397.4379866943524,36470.0
437.0990507244563,38484.0
459.0990507244563,39688.0
513.7250518594469,42207.0
560.8949575197299,46429.0
600.5560215498338,46723.0
627.7589625673046,47356.0
677.7589625673046,48956.0
743.7589625673046,51230.0
813.3290710910089,60363.0
852.2263717685623,62511.0
49.01020301937138,21860.0
95.82900266224988,23732.0
143.5888184072881,25182.0
209.5888184072881,27635.0
275.5888184072881,35297.0
338.35823771318894,39446.0
47.01063709417264,16083.0
93.82943673705114,20080.0
137.82943673705114,26183.0
184.99934239733415,33595.0
217.99934239733415,35649.0
250.99934239733415,36912.0
299.99934239733415,38442.0
365.99934239733415,41081.0
432.99934239733415,49252.0
478.01045213704174,50070.0
34.828149534535996,20089.0
74.48921356463987,22929.0
121.30801320751837,28399.0
168.12681285039687,32094.0
201.12681285039687,33305.0
234.12681285039687,34381.0
267.12681285039685,34723.0
300.12681285039685,37150.0
366.12681285039685,39563.0
432.12681285039685,48971.0
470.40213126840615,49688.0
43.46262762420146,16866.0
90.28142726707996,18960.0
144.90742840207062,20410.0
192.07733406235366,21532.0
231.73839809245754,26965.0
275.73839809245754,33073.0
322.55719773533605,34808.0
371.55719773533605,38233.0
411.21826176543993,42830.0
444.21826176543993,44183.0
483.8793257955438,44183.0
527.8793257955438,44247.0
581.5915218035269,44247.0
628.7614274638099,44347.0
673.7614274638099,45787.0
739.7614274638099,47899.0
761.7614274638099,48632.0
783.7614274638099,49185.0
851.6731348492085,51752.0
921.2432433729128,55163.0
987.2432433729128,63455.0
1015.8963409367017,63618.0
41.593268686170845,11917.0
96.59326868617084,13569.0
118.59326868617084,14234.0
173.59326868617086,16525.0
239.59326868617086,22348.0
305.44917199027867,33672.0
345.11023602038256,39431.0
392.28014168066557,44305.0
432.5045124029031,44972.0
482.5045124029031,48088.0
526.5045124029032,51361.0
573.6744180631862,58161.0
617.6744180631862,63743.0
661.6744180631862,67861.0
682.7694411729152,68372.0
34.132096331752024,12559.0
78.13209633175202,14117.0
144.13209633175202,15425.0
177.13209633175202,16590.0
194.13209633175202,17403.0
210.13209633175202,19030.0
249.7931603618559,27071.0
297.89721424507866,29714.0
344.71601388795716,31126.0
391.53481353083566,32568.0
457.53481353083566,39451.0
523.5348135308357,45991.0
572.5348135308357,49477.0
588.6593290274327,49735.0
42.720018726587654,19930.0
89.53881836946616,22568.0
137.64287225268893,26198.0
184.81277791297197,32609.0
228.81277791297197,34653.0
282.5249739209551,36476.0
348.5249739209551,42336.0
402.37662199230016,44377.0
43.73785545725808,11891.0
97.45005146524122,17023.0
144.61995712552425,22691.0
184.28102115562814,27583.0
223.94208518573203,32092.0
270.76088482861053,35722.0
314.76088482861053,38787.0
359.76088482861053,46136.0
406.93079048889354,52012.0
435.39128943040896,53140.0
46.010868281309364,13726.0
90.01086828130937,18526.0
137.1807739415924,22860.0
164.3837149590633,23897.0
219.3837149590633,25472.0
247.186592507979,25479.0
280.18659250797896,25479.0
349.7567010316833,25479.0
404.38270216667394,26027.0
453.38270216667394,28154.0
519.3827021666739,36686.0
566.5526078269569,42440.0
613.7225134872399,46263.0
658.7225134872399,46951.0
691.7225134872399,48381.0
707.7225134872399,49670.0
724.7225134872399,52585.0
772.4823292322781,55419.0
812.1433932623819,59528.0
857.1433932623819,60903.0
912.1433932623819,67854.0
959.3132989226649,71787.0
996.3132989226649,72505.0
34.66987164671943,16589.0
74.33093567682332,18252.0
118.33093567682332,19660.0
184.33093567682332,21772.0
251.33093567682332,23916.0
295.3309356768233,25329.0
317.3309356768233,26250.0
339.3309356768233,27929.0
386.5008413371063,36701.0
426.1619053672102,38715.0
448.1619053672102,39919.0
502.7879065022008,42438.0
549.6067061450793,45333.0
589.2677701751832,46453.0
628.928834205287,47719.0
672.928834205287,47848.0
721.928834205287,49408.0
787.928834205287,51531.0
853.928834205287,58059.0
907.6875544281495,61269.0
42.42640687119285,19639.0
89.24520651407136,22856.0
128.90627054417524,23386.0
177.01032442739802,25169.0
243.01032442739802,27622.0
309.010324427398,35284.0
355.8291240702765,37328.0
404.53230671782023,39706.0
47.01063709417264,16083.0
93.82943673705114,20080.0
137.82943673705114,26183.0
184.99934239733415,33595.0
217.99934239733415,35649.0
250.99934239733415,36912.0
299.99934239733415,38442.0
365.99934239733415,41081.0
432.99934239733415,49252.0
478.01045213704174,50070.0
34.828149534535996,20089.0
74.48921356463987,22929.0
121.30801320751837,28399.0
168.12681285039687,32094.0
201.12681285039687,33305.0
234.12681285039687,34381.0
267.12681285039685,34723.0
300.12681285039685,37150.0
366.12681285039685,39563.0
432.12681285039685,48971.0
470.40213126840615,49688.0
43.46262762420146,16866.0
90.28142726707996,18960.0
144.90742840207062,20410.0
192.07733406235366,21532.0
231.73839809245754,26965.0
275.73839809245754,33073.0
322.55719773533605,34808.0
371.55719773533605,38233.0
411.21826176543993,42830.0
444.21826176543993,44183.0
483.8793257955438,44183.0
527.8793257955438,44247.0
581.5915218035269,44247.0
628.7614274638099,44347.0
673.7614274638099,45787.0
739.7614274638099,47899.0
761.7614274638099,48632.0
783.7614274638099,49185.0
851.6731348492085,51752.0
921.2432433729128,55163.0
987.2432433729128,63455.0
1015.8963409367017,63618.0
41.593268686170845,11917.0
96.59326868617084,13569.0
118.59326868617084,14234.0
173.59326868617086,16525.0
239.59326868617086,22348.0
305.44917199027867,33672.0
345.11023602038256,39431.0
392.28014168066557,44305.0
432.5045124029031,44972.0
482.5045124029031,48088.0
526.5045124029032,51361.0
573.6744180631862,58161.0
617.6744180631862,63743.0
661.6744180631862,67861.0
682.7694411729152,68372.0
34.132096331752024,12559.0
78.13209633175202,14117.0
144.13209633175202,15425.0
177.13209633175202,16590.0
194.13209633175202,17403.0
210.13209633175202,19030.0
249.7931603618559,27071.0
297.89721424507866,29714.0
344.71601388795716,31126.0
391.53481353083566,32568.0
457.53481353083566,39451.0
523.5348135308357,45991.0
572.5348135308357,49477.0
588.6593290274327,49735.0
42.720018726587654,19930.0
89.53881836946616,22568.0
137.64287225268893,26198.0
