step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,9,1753092927.9964297,9,72,23,13,15,0.0,0.0,88,0.16090225563909774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,665,0.13233082706766916,88,88,1.0,0,0.0002185619091919348,0.0002185619091919348,0.04989933967590332,0.0,0
2,9,1753092928.0374181,9,71,23,13,15,1.0,1.0,95,0.16842105263157894,1,1.0,24.398254900820195,12.199127450410097,595.2748422053967,595.2748422053967,0.0,0.0,95,665,0.14285714285714285,174,95,1.831578947368421,0,0.0002185619091919348,0.0004371238183838696,0.09088778495788574,0.0,0
3,9,1753092928.0770037,9,71,23,13,15,1.0,0.0,95,0.16842105263157894,1,1.0,0.0,8.132751633606732,-616.2972798111954,605.786061008296,-15567.60262759245,15567.60262759245,95,665,0.14285714285714285,267,95,2.8105263157894735,0,0.0002185619091919348,0.0006556857275758044,0.13047337532043457,0.0,0
4,9,1753092928.1165564,9,71,23,13,15,1.0,0.0,95,0.16842105263157894,1,1.0,0.0,6.099563725205049,0.0,403.85737400553063,15582.054263624623,15574.828445608537,95,665,0.14285714285714285,360,95,3.789473684210526,0,0.0002185619091919348,0.0008742476367677392,0.17002606391906738,0.0,0
5,9,1753092928.1739376,9,70,22,13,15,2.414213562373095,1.4142135623730951,104,0.24511278195488723,1,2.414213562373095,24.64851963447063,9.809354907058164,429.6023856194653,410.2936269090143,7487.5981384226225,12879.085009879898,104,665,0.15639097744360902,451,104,4.336538461538462,0,0.0002185619091919348,0.001092809545959674,0.22740721702575684,0.0,0
6,9,1753092928.2881505,9,70,22,13,15,2.414213562373095,0.0,104,0.24511278195488723,1,2.414213562373095,0.0,8.174462422548471,-215.83440397361701,371.40178232193483,-5651.757868235141,11072.25322446871,104,665,0.15639097744360902,551,104,5.298076923076923,0,0.0002185619091919348,0.0013113714551516089,0.34162020683288574,0.0,0
7,9,1753092928.3462095,9,70,22,13,15,2.414213562373095,0.0,104,0.24511278195488723,1,2.414213562373095,0.0,7.006682076470118,0.0,309.50148526827905,3716.9379436353242,9601.190168302033,104,665,0.15639097744360902,651,104,6.259615384615385,0,0.0002185619091919348,0.0015299333643435436,0.39967918395996094,0.0,0
8,9,1753092928.4038174,9,70,22,13,15,2.414213562373095,0.0,104,0.24511278195488723,1,2.414213562373095,0.0,6.130846816911353,0.0,265.2869873728106,0.0,8000.991806918361,104,665,0.15639097744360902,751,104,7.221153846153846,0,0.0002185619091919348,0.0017484952735354784,0.457287073135376,0.0,0
9,9,1753092928.4614792,9,69,22,13,15,3.414213562373095,1.0,117,0.24661654135338346,1,3.414213562373095,17.345883442788374,7.376961997564355,300.87967241079986,269.73607300255924,5219.0237279420835,7603.567795636036,117,665,0.17593984962406015,848,117,7.247863247863248,0,0.0002185619091919348,0.0019670571827274134,0.514948844909668,0.0,0
10,9,1753092928.5183048,9,69,22,13,15,3.414213562373095,0.0,117,0.24661654135338346,1,3.414213562373095,0.0,6.63926579780792,-305.1937123305104,273.67581070566496,-10663.612887980069,7986.07343217904,117,665,0.17593984962406015,958,117,8.188034188034187,0,0.0002185619091919348,0.002185619091919348,0.5717744827270508,0.0,-0.5
