step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,14,1753094029.937588,14,1416,747,269,311,0.0,0.0,317,0.021625222785851383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,466816,0.0006790684123937483,317,317,1.0,0,0.00020021809095024682,0.00020021809095024682,0.15685582160949707,0.0,0
2,14,1753094030.0764937,14,1419,759,269,311,12.36931687685298,12.36931687685298,548,0.023780247463668767,1,12.36931687685298,89.03787021346494,44.51893510673247,640.9199805516515,640.9199805516515,0.0,0.0,548,466816,0.0011739100630655333,403,548,0.7354014598540146,0,0.00020021809095024682,0.00040043618190049364,0.2957615852355957,0.0,0
3,14,1753094030.1938086,14,1419,759,269,311,12.36931687685298,0.0,548,0.023780247463668767,1,12.36931687685298,0.0,29.67929007115498,-758.9189959190237,699.9194882353377,-6468.686200443714,6468.686200443714,548,466816,0.0011739100630655333,720,548,1.313868613138686,0,0.00020021809095024682,0.0006006542728507404,0.41307640075683594,0.0,0
4,14,1753094030.311213,14,1419,759,269,311,12.36931687685298,0.0,548,0.023780247463668767,1,12.36931687685298,0.0,22.259467553366235,0.0,466.6129921568918,6466.242062809321,6467.464131626518,548,466816,0.0011739100630655333,1037,548,1.8923357664233578,0,0.00020021809095024682,0.0008008723638009873,0.5304808616638184,0.0,0
5,14,1753094030.4287822,14,1419,771,269,311,24.36931687685298,12.0,772,0.02510410954208939,1,24.36931687685298,102.08078984782692,38.22373201225837,868.3739713296836,567.0532369500897,7387.025073052359,6773.984445435132,772,466816,0.0016537565122018098,1130,772,1.4637305699481866,0,0.00020021809095024682,0.0010010904547512341,0.64805006980896,0.0,0
6,14,1753094030.540707,14,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,31.853110010215307,-911.561847705861,635.954959101244,-15894.485009536065,9054.109586460365,772,466816,0.0016537565122018098,1447,772,1.8743523316062176,0,0.00020021809095024682,0.0012013085457014809,0.7599749565124512,0.0,0
7,14,1753094030.653021,14,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,27.30266572304169,0.0,529.9624659177033,8117.122242089239,8866.71211758614,772,466816,0.0016537565122018098,1764,772,2.284974093264249,0,0.00020021809095024682,0.0014015266366517276,0.8722889423370361,0.0,0
8,14,1753094030.7651827,14,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,23.88983250766148,0.0,454.25354221517426,0.0,7388.926764655116,772,466816,0.0016537565122018098,2081,772,2.6955958549222796,0,0.00020021809095024682,0.0016017447276019743,0.9844505786895752,0.0,0
9,14,1753094030.891452,14,1419,784,269,311,37.36931687685298,13.0,1013,0.02561394639429668,1,37.36931687685298,102.93508925604857,32.67263881303782,815.0486615500528,499.3529321320341,6453.623594205969,7255.312026019524,1013,466816,0.0021700198793528926,2157,1013,2.129318854886476,0,0.00020021809095024682,0.001801962818552221,1.110719919204712,0.0,0
10,14,1753094031.0294695,14,1419,784,269,311,37.36931687685298,0.0,1013,0.02561394639429668,1,37.36931687685298,0.0,29.40537493173404,-745.7247223134813,526.7275754855282,-11307.196668190716,7761.797606290923,1013,466816,0.0021700198793528926,2474,1013,2.4422507403751235,0,0.00020021809095024682,0.002002180909502468,1.2487373352050781,0.0,-0.5
11,14,1753094031.274155,14,1419,784,269,311,37.36931687685298,0.0,1013,0.02561394639429668,1,37.36931687685298,0.0,26.73215902884913,0.0,474.0548179369754,3048.222341474141,7238.06702131128,1013,466816,0.0021700198793528926,2791,1013,2.755182625863771,0,0.00021241636370012367,0.0022145972732025916,1.4934227466583252,0.0,0
12,14,1753094031.4126544,14,1419,784,269,311,37.36931687685298,0.0,1013,0.02561394639429668,1,37.36931687685298,0.0,24.50447910977837,0.0,430.9589253972503,0.0,6514.260319180152,1013,466816,0.0021700198793528926,3108,1013,3.0681145113524186,0,0.00021241636370012367,0.0024270136369027155,1.6319222450256348,0.0,0
13,14,1753094031.540124,14,1419,797,269,311,50.36931687685298,13.0,1254,0.026123783246503975,1,50.36931687685298,102.00251049938734,30.465866139748293,800.3470883213557,461.74127230759245,6279.8009445887055,6492.945830580929,1254,466816,0.002686283246503976,3184,1254,2.5390749601275915,0,0.00021241636370012367,0.0026394300006028393,1.7593917846679688,0.0,0
14,14,1753094031.653874,14,1419,797,269,311,50.36931687685298,0.0,1254,0.026123783246503975,1,50.36931687685298,0.0,28.289732844051986,-896.5695438826081,495.18960089028593,-14915.356136759567,7194.813356095816,1254,466816,0.002686283246503976,3501,1254,2.791866028708134,0,0.00021241636370012367,0.002851846364302963,1.8731417655944824,0.0,0
15,14,1753094031.7675261,14,1419,797,269,311,50.36931687685298,0.0,1254,0.026123783246503975,1,50.36931687685298,0.0,26.40375065444852,0.0,459.8189151124084,7889.0250217339735,7248.214253452597,1254,466816,0.002686283246503976,3818,1254,3.044657097288676,0,0.00021241636370012367,0.003064262728003087,1.9867939949035645,0.0,0
16,14,1753094031.8837407,14,1441,797,269,311,72.36931687685298,22.0,1571,0.02705348574170551,1,72.36931687685298,189.3645374584946,36.5887998297014,1629.9512748577092,537.8277390954285,14029.771329241532,7732.611187437521,1571,466816,0.003365351658897724,3818,1571,2.4302991725015914,0,0.00021241636370012367,0.003276679091703211,2.103008508682251,0.0,0
17,14,1753094031.9983714,14,1441,797,269,311,72.36931687685298,0.0,1571,0.02705348574170551,1,72.36931687685298,0.0,34.43651748677779,-1651.4413018542946,607.4285867678576,-28616.90632000221,9124.897529608501,1571,466816,0.003365351658897724,4135,1571,2.6320814767663907,0,0.00021241636370012367,0.0034890954554033346,2.217639207839966,0.0,0
