step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,17,1753094661.1265242,17,1376,989,288,379,5.385164807134504,5.385164807134504,424,0.011984289619463918,1,5.385164807134504,34.40321548977131,34.40321548977131,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,210,424,0.49528301886792453,0,0.00019799809094613673,0.00019799809094613673,0.16350054740905762,0.0,0
2,17,1753094661.263641,17,1376,989,288,379,5.385164807134504,0.0,424,0.011984289619463918,1,5.385164807134504,0.0,17.201607744885656,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,527,424,1.2429245283018868,0,0.00019799809094613673,0.00039599618189227345,0.3006174564361572,0.0,0
3,17,1753094661.3971586,17,1376,989,288,379,5.385164807134504,0.0,424,0.011984289619463918,1,5.385164807134504,0.0,11.467738496590437,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,844,424,1.990566037735849,0,0.00019799809094613673,0.0005939942728384102,0.43413496017456055,0.0,0
4,17,1753094661.5524263,17,1355,989,288,379,26.385164807134505,21.0,741,0.013831990647424944,1,26.385164807134505,135.2762323091927,42.419861949741005,871.4123346557461,290.47077821858204,5613.398924761271,2806.6994623806354,741,1727011,0.0004290650146409027,844,741,1.1390013495276654,0,0.00019799809094613673,0.0007919923637845469,0.5894026756286621,0.0,0
5,17,1753094661.6865845,17,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,33.935889559792805,-1008.0815759324146,469.8734776470402,-14006.031591791581,6539.810172184284,741,1727011,0.0004290650146409027,1161,741,1.5668016194331984,0,0.00019799809094613673,0.0009899904547306837,0.7235608100891113,0.0,0
6,17,1753094661.8215585,17,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,28.279907966494005,0.0,375.89878211763215,7468.893897029596,6772.081103395612,741,1727011,0.0004290650146409027,1478,741,1.9946018893387314,0,0.00019799809094613673,0.0011879885456768204,0.8585348129272461,0.0,0
7,17,1753094661.955775,17,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,24.23992111413772,0.0,313.2489850980268,0.0,5417.66488271649,741,1727011,0.0004290650146409027,1795,741,2.4224021592442644,0,0.00019799809094613673,0.0013859866366229571,0.9927513599395752,0.0,0
8,17,1753094662.1173394,17,1333,989,288,379,48.3851648071345,22.0,1058,0.015798972907526358,1,48.3851648071345,136.18694165378955,38.23329868159419,843.0401398642127,388.93343577891056,5218.684469976824,5384.501480593212,1058,1727011,0.0006126191437113023,1795,1058,1.6965973534971646,0,0.00019799809094613673,0.0015839847275690938,1.154315710067749,0.0,0
9,17,1753094662.2602499,17,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,33.98515438363928,-952.8351617828935,459.42115152940835,-12564.884068965417,6410.2704217892415,1058,1727011,0.0006126191437113023,2112,1058,1.996219281663516,0,0.00019799809094613673,0.0017819828185152305,1.2972261905670166,0.0,0
10,17,1753094662.4004292,17,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,30.586638945275354,0.0,408.37435691502964,6797.070485460401,6458.620429748136,1058,1727011,0.0006126191437113023,2429,1058,2.2958412098298675,0,0.00019799809094613673,0.0019799809094613674,1.4374055862426758,0.0,-0.5
11,17,1753094662.6852214,17,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,27.806035404795775,0.0,367.5369212235267,0.0,5740.995937553899,1058,1727011,0.0006126191437113023,2746,1058,2.5954631379962194,0,0.00021752509085424455,0.002197506000315612,1.7221977710723877,0.0,0
12,17,1753094662.8271568,17,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,25.488865787729463,0.0,334.1244738395697,0.0,5166.896343798509,1058,1727011,0.0006126191437113023,3063,1058,2.895085066162571,0,0.00021752509085424455,0.002415031091169856,1.8641331195831299,0.0,0
13,17,1753094663.0024395,17,1312,989,288,379,69.3851648071345,21.0,1375,0.017731213061179113,1,69.3851648071345,119.80628681021233,32.744052020228146,683.5022075833741,363.23928498488675,3899.421977007,5051.671401362917,1375,1727011,0.000796173272781702,3063,1375,2.2276363636363636,0,0.00021752509085424455,0.0026325561820241005,2.0394158363342285,0.0,0
14,17,1753094663.1572416,17,1312,989,288,379,69.3851648071345,0.0,1375,0.017731213061179113,1,69.3851648071345,0.0,30.40519116164042,-773.9105474210437,394.82938209536036,-9414.423341828646,5415.234063068395,1375,1727011,0.000796173272781702,3380,1375,2.458181818181818,0,0.00021752509085424455,0.002850081272878345,2.1942179203033447,0.0,0
15,17,1753094663.3109336,17,1312,989,288,379,69.3851648071345,0.0,1375,0.017731213061179113,1,69.3851648071345,0.0,28.378178417531057,0.0,366.6272833742632,5035.64353016139,5386.034791306317,1375,1727011,0.000796173272781702,3697,1375,2.688727272727273,0,0.00021752509085424455,0.0030676063637325893,2.347909927368164,0.0,0
16,17,1753094663.4665904,17,1312,989,288,379,69.3851648071345,0.0,1375,0.017731213061179113,1,69.3851648071345,0.0,26.604542266435367,0.0,342.1854644826456,0.0,5001.318020498723,1375,1727011,0.000796173272781702,4014,1375,2.9192727272727272,0,0.00021752509085424455,0.0032851314545868336,2.5035667419433594,0.0,0
17,17,1753094663.6198761,17,1312,989,288,379,69.3851648071345,0.0,1375,0.017731213061179113,1,69.3851648071345,0.0,25.03956919193917,0.0,320.79887295248034,0.0,4667.896819132142,1375,1727011,0.000796173272781702,4331,1375,3.1498181818181816,0,0.00021752509085424455,0.003502656545441078,2.6568524837493896,0.0,0
18,17,1753094663.8028622,17,1290,989,288,379,91.3851648071345,22.0,1692,0.019750887516060987,1,91.3851648071345,120.24248994989608,30.328620345159,657.1934722432209,340.586790557818,3591.935430970127,4600.649232372016,1692,1727011,0.0009797274018521016,4331,1692,2.559692671394799,0,0.00021752509085424455,0.0037201816362953223,2.8398385047912598,0.0,0
