step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,0,1753090615.4983923,0,1416,747,269,311,0.0,0.0,317,0.021625222785851383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,466816,0.0006790684123937483,317,317,1.0,0,0.008947215999962116,0.008947215999962116,0.2583956718444824,0.0,0
2,0,1753090615.6389909,0,1419,759,269,311,12.36931687685298,12.36931687685298,548,0.023780247463668767,1,12.36931687685298,87.98718411409688,43.99359205704844,625.8829525836876,625.8829525836876,0.0,0.0,548,466816,0.0011739100630655333,403,548,0.7354014598540146,0,0.008947215999962116,0.017894431999924233,0.39899420738220215,0.0,0
3,0,1753090615.7568722,0,1419,759,269,311,12.36931687685298,0.0,548,0.023780247463668767,1,12.36931687685298,0.0,29.329061371365626,-746.4034380499867,686.1431953168371,-6331.809546381217,6331.809546381217,548,466816,0.0011739100630655333,720,548,1.313868613138686,0,0.008947215999962116,0.02684164799988635,0.5168755054473877,0.0,0
4,0,1753090615.8746302,0,1419,759,269,311,12.36931687685298,0.0,548,0.023780247463668767,1,12.36931687685298,0.0,21.99679602852422,0.0,457.42879687789144,6337.859874659256,6334.8347105202365,548,466816,0.0011739100630655333,1037,548,1.8923357664233578,0,0.008947215999962116,0.035788863999848465,0.6346335411071777,0.0,0
5,0,1753090615.9919627,0,1419,771,269,311,24.36931687685298,12.0,772,0.02510410954208939,1,24.36931687685298,102.29032592414953,38.05550200764928,871.942564805728,561.0572388598506,7432.607428426399,6700.758949822291,772,466816,0.0016537565122018098,1130,772,1.4637305699481866,0,0.008947215999962116,0.04473607999981058,0.7519659996032715,0.0,0
6,0,1753090616.1057734,0,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,31.712918339707738,-898.7490299682303,628.5955970815265,-15557.750342452291,8915.00679797979,772,466816,0.0016537565122018098,1447,772,1.8743523316062176,0,0.008947215999962116,0.053683295999772694,0.865776777267456,0.0,0
7,0,1753090616.21959,0,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,27.182501434035203,0.0,523.8296642346055,7897.582411980097,8711.521920779851,772,466816,0.0016537565122018098,1764,772,2.284974093264249,0,0.008947215999962116,0.06263051199973481,0.9795932769775391,0.0,0
8,0,1753090616.332258,0,1419,771,269,311,24.36931687685298,0.0,772,0.02510410954208939,1,24.36931687685298,0.0,23.784688754780802,0.0,448.9968550582333,0.0,7259.601600649876,772,466816,0.0016537565122018098,2081,772,2.6955958549222796,0,0.008947215999962116,0.07157772799969693,1.0922613143920898,0.0,0
9,0,1753090616.460281,0,1419,784,269,311,37.36931687685298,13.0,1013,0.02561394639429668,1,37.36931687685298,101.55680842464439,32.42603538476564,793.3681028769171,492.0432610355687,6197.840956468818,7107.92150862401,1013,466816,0.0021700198793528926,2157,1013,2.129318854886476,0,0.008947215999962116,0.08052494399965905,1.2202842235565186,0.0,0
10,0,1753090616.5993342,0,1419,784,269,311,37.36931687685298,0.0,1013,0.02561394639429668,1,37.36931687685298,0.0,29.18343184628908,-730.2027578923615,518.5054273529901,-10954.61408876056,7588.75808114108,1013,466816,0.0021700198793528926,2474,1013,2.4422507403751235,0,0.008947215999962116,0.08947215999962117,1.359337568283081,0.0,-0.5
11,0,1753090616.8503926,0,1419,784,269,311,37.36931687685298,0.0,1013,0.02561394639429668,1,37.36931687685298,0.0,26.530392587535527,0.0,466.6548846176911,2908.622608658332,7068.743028642997,1013,466816,0.0021700198793528926,2791,1013,2.755182625863771,0,0.0001738604544450275,0.0896460204540662,1.610395908355713,0.0,0
