step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,10,1753092988.3666265,10,1376,989,288,379,5.385164807134504,5.385164807134504,424,0.011984289619463918,1,5.385164807134504,34.49263371473694,34.49263371473694,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,210,424,0.49528301886792453,0,0.00020199272727371533,0.00020199272727371533,0.1630704402923584,0.0,0
2,10,1753092988.5037818,10,1376,989,288,379,5.385164807134504,0.0,424,0.011984289619463918,1,5.385164807134504,0.0,17.24631685736847,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,527,424,1.2429245283018868,0,0.00020199272727371533,0.00040398545454743066,0.30022573471069336,0.0,0
3,10,1753092988.6374354,10,1376,989,288,379,5.385164807134504,0.0,424,0.011984289619463918,1,5.385164807134504,0.0,11.49754457157898,0.0,0.0,0.0,0.0,424,1727011,0.00024551088557050305,844,424,1.990566037735849,0,0.00020199272727371533,0.000605978181821146,0.43387937545776367,0.0,0
4,10,1753092988.7923641,10,1355,989,288,379,26.385164807134505,21.0,741,0.013831990647424944,1,26.385164807134505,135.55186821608794,42.51112548270622,874.9670941367463,291.6556980455821,5647.782106563697,2823.8910532818486,741,1727011,0.0004290650146409027,844,741,1.1390013495276654,0,0.00020199272727371533,0.0008079709090948613,0.5888080596923828,0.0,0
5,10,1753092988.9274728,10,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,34.008900386164974,-1003.1720324839443,469.53478165517265,-13899.451698712071,6515.74460175859,741,1727011,0.0004290650146409027,1161,741,1.5668016194331984,0,0.00020199272727371533,0.0010099636363685768,0.72391676902771,0.0,0
6,10,1753092989.0612755,10,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,28.340750321804148,0.0,375.62782532413814,7497.720838111385,6761.238660846789,741,1727011,0.0004290650146409027,1478,741,1.9946018893387314,0,0.00020199272727371533,0.0012119563636422922,0.8577194213867188,0.0,0
7,10,1753092989.195812,10,1355,989,288,379,26.385164807134505,0.0,741,0.013831990647424944,1,26.385164807134505,0.0,24.292071704403554,0.0,313.0231877701151,0.0,5408.990928677431,741,1727011,0.0004290650146409027,1795,741,2.4224021592442644,0,0.00020199272727371533,0.0014139490909160076,0.9922559261322021,0.0,0
8,10,1753092989.3574927,10,1333,989,288,379,48.3851648071345,22.0,1058,0.015798972907526358,1,48.3851648071345,136.08190159892166,38.26580044121832,841.7401792172091,388.5541865482714,5206.618374549769,5375.262169656154,1058,1727011,0.0006126191437113023,1795,1058,1.6965973534971646,0,0.00020199272727371533,0.001615941818189723,1.1539366245269775,0.0,0
9,10,1753092989.4998617,10,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,34.014044836638504,-955.6663561373495,459.4432077469061,-12622.699521075478,6410.610362716057,1058,1727011,0.0006126191437113023,2112,1058,1.996219281663516,0,0.00020199272727371533,0.0018179345454634385,1.2963056564331055,0.0,0
10,10,1753092989.640454,10,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,30.612640352974655,0.0,408.3939624416943,6797.35933818497,6458.953984649671,1058,1727011,0.0006126191437113023,2429,1058,2.2958412098298675,0,0.00020199272727371533,0.002019927272737154,1.4368979930877686,0.0,-0.5
11,10,1753092989.9247406,10,1333,989,288,379,48.3851648071345,0.0,1058,0.015798972907526358,1,48.3851648071345,0.0,27.829673048158778,0.0,367.5545661975249,0.0,5741.292430799707,1058,1727011,0.0006126191437113023,2746,1058,2.5954631379962194,0,0.0002168582728204042,0.002236785545557558,1.721184492111206,0.0,0
