step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,11,1753093118.561926,11,1073,288,308,299,5.385164807134504,5.385164807134504,424,0.038206751815316346,1,5.385164807134504,32.125906785909216,32.125906785909216,0.0,0.0,0.0,0.0,424,499362,0.0008490834304572635,210,424,0.49528301886792453,0,0.0002040268181272867,0.0002040268181272867,0.17479562759399414,0.0,0
2,11,1753093118.7054508,11,1073,288,308,299,5.385164807134504,0.0,424,0.038206751815316346,1,5.385164807134504,0.0,16.062953392954608,0.0,0.0,0.0,0.0,424,499362,0.0008490834304572635,527,424,1.2429245283018868,0,0.0002040268181272867,0.0004080536362545734,0.31832051277160645,0.0,0
3,11,1753093118.8488014,11,1073,288,308,299,5.385164807134504,0.0,424,0.038206751815316346,1,5.385164807134504,0.0,10.708635595303072,0.0,0.0,0.0,0.0,424,499362,0.0008490834304572635,844,424,1.990566037735849,0,0.0002040268181272867,0.0006120804543818601,0.4616711139678955,0.0,0
4,11,1753093119.0295572,11,1073,304,308,299,21.385164807134505,16.0,708,0.042944797561688716,1,21.385164807134505,88.52921605926848,30.16378071129442,489.83888100429004,163.27962700143001,2710.3157581661935,1355.1578790830968,708,499362,0.001417809124442789,877,708,1.2387005649717515,0,0.0002040268181272867,0.0008161072725091468,0.6424269676208496,0.0,0
5,11,1753093119.1793003,11,1073,304,308,299,21.385164807134505,0.0,708,0.042944797561688716,1,21.385164807134505,0.0,24.13102456903554,-591.1669195958262,270.2514501500291,-7218.575941959733,3309.630566708642,708,499362,0.001417809124442789,1194,708,1.6864406779661016,0,0.0002040268181272867,0.0010201340906364335,0.7921700477600098,0.0,0
6,11,1753093119.3646386,11,1053,304,308,299,41.3851648071345,20.0,1024,0.047971211265574874,1,41.3851648071345,107.90608169035463,38.093534089255385,582.1861232882743,332.63838477767814,6330.596464853896,4064.8720412449557,1024,499362,0.002050616586764712,1195,1024,1.1669921875,0,0.0002040268181272867,0.0012241609087637203,0.9775083065032959,0.0,0
7,11,1753093119.521731,11,1053,304,308,299,41.3851648071345,0.0,1024,0.047971211265574874,1,41.3851648071345,0.0,32.651600647933186,-686.7416595601505,391.6555972414235,-8075.778100774124,4867.05325315079,1024,499362,0.002050616586764712,1512,1024,1.4765625,0,0.0002040268181272867,0.001428187726891007,1.1346006393432617,0.0,0
8,11,1753093119.7088795,11,1053,319,308,299,56.3851648071345,15.0,1295,0.051459662529387495,1,56.3851648071345,80.17729226589252,38.592312100178106,428.5598796726899,396.92763758874725,5961.45716504475,5049.453905133117,1295,499362,0.002593309062363576,1558,1295,1.2030888030888032,0,0.0002040268181272867,0.0016322145450182938,1.321749210357666,0.0,0
9,11,1753093119.8717396,11,1053,319,308,299,56.3851648071345,0.0,1295,0.051459662529387495,1,56.3851648071345,0.0,34.30427742238054,-492.2614797943085,408.84436786444246,-5653.531969303724,5135.750771443204,1295,499362,0.002593309062363576,1875,1295,1.4478764478764479,0,0.0002040268181272867,0.0018362413631455806,1.4846093654632568,0.0,0
10,11,1753093120.0348868,11,1053,319,308,299,56.3851648071345,0.0,1295,0.051459662529387495,1,56.3851648071345,0.0,30.873849680142484,0.0,363.4172158795044,3017.9015006192913,4871.019612590214,1295,499362,0.002593309062363576,2192,1295,1.6926640926640926,0,0.0002040268181272867,0.0020402681812728674,1.647756576538086,0.0,-0.5
