step,episode,timestamp,map_index,robot_x,robot_y,target_x,target_y,total_distance,step_distance,covered_area,exploration_rate,robot_count,max_travel_distance,current_velocity,avg_velocity,current_acceleration,avg_acceleration,current_jerk,avg_jerk,covered_cells_count,total_free_cells,CR,redundant_cells,total_visited_cells,SR,collision_count,computation_time_step,total_computation_time,task_time,success_rate,reward
1,12,1753093262.2987719,12,55,16,16,17,0.0,0.0,214,0.6903225806451613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,1085,0.19723502304147467,214,214,1.0,0,0.0009431851818093987,0.0009431851818093987,0.6067657470703125,0.0,0
2,12,1753093262.8319654,12,55,16,16,17,0.0,0.0,214,0.6903225806451613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,1085,0.19723502304147467,428,214,2.0,0,0.0009431851818093987,0.0018863703636187975,1.1399593353271484,0.0,0
3,12,1753093263.3361986,12,56,16,16,17,1.0,1.0,216,0.7013824884792627,1,1.0,1.9833043787467977,0.6611014595822658,3.9334962587562208,1.9667481293781104,7.801320353775359,7.801320353775359,216,1085,0.19907834101382488,633,216,2.9305555555555554,0,0.0009431851818093987,0.002829555545428196,1.6441924571990967,0.0,0
4,12,1753093263.8899648,12,56,16,16,17,1.0,0.0,216,0.7013824884792627,1,1.0,0.0,0.4958260946866994,-3.5815245727142075,2.505006943823476,-13.570903216266572,10.686111785020966,216,1085,0.19907834101382488,840,216,3.888888888888889,0,0.0009431851818093987,0.003772740727237595,2.1979587078094482,0.0,0
5,12,1753093264.3970356,12,56,16,16,17,1.0,0.0,216,0.7013824884792627,1,1.0,0.0,0.39666087574935954,0.0,1.878755207867607,7.062988967518105,9.478404179186679,216,1085,0.19907834101382488,1047,216,4.847222222222222,0,0.0009431851818093987,0.004715925909046993,2.7050294876098633,0.0,0
6,12,1753093264.9802363,12,56,17,16,17,2.0,1.0,225,0.7290322580645161,1,2.0,1.7146342460489417,0.6163231041326233,2.9399705977238226,2.0909982858388503,5.040974269234243,8.36904670169857,225,1085,0.2073732718894009,1258,225,5.591111111111111,0,0.0009431851818093987,0.0056591110908563915,3.2882301807403564,0.0,0
7,12,1753093265.5127885,12,56,17,16,17,2.0,0.0,225,0.7290322580645161,1,2.0,0.0,0.5282769463993914,-3.219595445969924,2.2790978125273624,-11.565913155604449,9.008419992479746,225,1085,0.2073732718894009,1478,225,6.568888888888889,0,0.0009431851818093987,0.00660229627266579,3.820782423019409,0.0,0
8,12,1753093266.1072023,12,57,17,16,17,3.0,1.0,226,0.7299539170506912,1,3.0,1.68235547993393,0.6725367630912087,2.830319960863724,2.357843833718271,10.1781083378233,9.203368050037005,226,1085,0.20829493087557605,1684,226,7.451327433628318,0,0.0009431851818093987,0.007545481454475188,4.415196180343628,0.0,0
9,12,1753093266.6522472,12,57,17,16,17,3.0,0.0,226,0.7299539170506912,1,3.0,0.0,0.5978104560810744,-3.086829589612681,2.448967053205073,-10.856939889595308,9.439592598545334,226,1085,0.20829493087557605,1891,226,8.367256637168142,0,0.0009431851818093987,0.008488666636284586,4.960241079330444,0.0,0
10,12,1753093267.251782,12,57,17,16,17,3.0,0.0,226,0.7299539170506912,1,3.0,0.0,0.5380294104729669,0.0,2.1768596028489537,5.148374656147115,8.903190355745558,226,1085,0.20829493087557605,2098,226,9.283185840707965,0,0.0009431851818093987,0.009431851818093985,5.5597758293151855,0.0,-0.5
11,12,1753093268.04272,12,57,17,16,17,3.0,0.0,226,0.7299539170506912,1,3.0,0.0,0.4891176458845154,0.0,1.9591736425640582,0.0,7.913946982884941,226,1085,0.20829493087557605,2305,226,10.199115044247788,0,0.0012363608182733349,0.01066821263636732,6.3507139682769775,0.0,0
12,12,1753093268.5815816,12,57,17,16,17,3.0,0.0,226,0.7299539170506912,1,3.0,0.0,0.4483578420608058,0.0,1.7810669477855077,0.0,7.122552284596447,226,1085,0.20829493087557605,2512,226,11.11504424778761,0,0.0012363608182733349,0.011904573454640655,6.889575481414795,0.0,0
13,12,1753093269.2255874,12,57,18,16,17,4.0,1.0,234,0.7603686635944701,1,4.0,1.552843767620482,0.5333182978730886,2.4113237666377736,1.83358834935653,3.744409082738612,6.815448357154825,234,1085,0.21566820276497695,2723,234,11.636752136752136,0,0.0012363608182733349,0.01314093427291399,7.533581256866455,0.0,0
14,12,1753093269.8102334,12,57,18,16,17,4.0,0.0,234,0.7603686635944701,1,4.0,0.0,0.4952241337392965,-2.655954449382329,1.8968472801277452,-8.666976295187744,6.969742351990902,234,1085,0.21566820276497695,2942,234,12.572649572649572,0,0.0012363608182733349,0.014377295091187325,8.118227243423462,0.0,0
15,12,1753093270.3948808,12,57,18,16,17,4.0,0.0,234,0.7603686635944701,1,4.0,0.0,0.4622091914900101,0.0,1.7613581886900491,4.542779195667472,6.783052878427562,234,1085,0.21566820276497695,3161,234,13.508547008547009,0,0.0012363608182733349,0.01561365590946066,8.702874660491943,0.0,0
