dist
1621.3652006235593
169.2360679774998
112.72792206135783
1758.3184332940316
1453.1482194213747
96.72792206135783
169.2360679774998
1621.3652006235593
169.2360679774998
112.72792206135783
1758.3184332940316
1453.1482194213747
96.72792206135783
169.2360679774998
1621.3652006235593
169.2360679774998
112.72792206135783
1758.3184332940316
1453.1482194213747
96.72792206135783
169.2360679774998
1621.3652006235593
169.2360679774998
112.72792206135783
1758.3184332940316
